192.168.1.140 	- 	[2016-05-04 00:58:47.737] 	"GET /console/js/charisma.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	69ms
192.168.1.140 	- 	[2016-05-04 00:58:47.794] 	"GET /console/bbjs/push.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	12ms
192.168.1.140 	- 	[2016-05-04 00:58:47.903] 	"GET /console/bbjs/baasboxgui.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	48ms
192.168.1.140 	- 	[2016-05-04 00:58:47.976] 	"GET /console/bbjs/scripts.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	72ms
192.168.1.140 	- 	[2016-05-04 00:58:47.976] 	"GET /console/bbjs/tour.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	72ms
192.168.1.140 	- 	[2016-05-04 00:58:48.8] 	"GET /console/bbjs/whatsnew-tour.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	60ms
192.168.1.140 	- 	[2016-05-04 00:58:48.358] 	"GET /console/js/routes HTTP/1.1" 	200 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	75ms
192.168.1.140 	- 	[2016-05-04 00:58:48.480] 	"GET /console/bbjs/datatable.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	3ms
192.168.1.140 	- 	[2016-05-04 00:58:48.508] 	"GET /console/bbjs/documents-datatable.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	3ms
192.168.1.140 	- 	[2016-05-04 00:58:48.580] 	"GET /console/bbjs/files-datatable.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	7ms
192.168.1.140 	- 	[2016-05-04 00:58:48.581] 	"GET /console/bbjs/users-datatable.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	5ms
192.168.1.140 	- 	[2016-05-04 00:58:48.618] 	"GET /console/css/fullcalendar.print.css HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	5ms
192.168.1.140 	- 	[2016-05-04 00:58:48.618] 	"GET /console/img/logo_baasbox_white.png HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	6ms
192.168.1.140 	- 	[2016-05-04 00:58:48.619] 	"GET /console/bbjs/log.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	9ms
192.168.1.140 	- 	[2016-05-04 00:58:48.618] 	"GET /console/js/jquery.form.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	10ms
192.168.1.140 	- 	[2016-05-04 00:58:48.935] 	"GET /console/js/ace/mode-javascript.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	6ms
192.168.1.140 	- 	[2016-05-04 00:58:48.935] 	"GET /console/js/ace/snippets/text.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	11ms
192.168.1.140 	- 	[2016-05-04 00:58:48.936] 	"GET /console/js/ace/theme-crimson_editor.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	10ms
192.168.1.140 	- 	[2016-05-04 00:58:48.966] 	"GET /console/js/ace/mode-json.js HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	4ms
192.168.1.140 	- 	[2016-05-04 00:58:49.130] 	"GET /console/img/sprite.png HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	4ms
192.168.1.140 	- 	[2016-05-04 00:58:49.171] 	"GET /console/img/chosen-sprite.png HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	4ms
192.168.1.140 	- 	[2016-05-04 00:58:49.218] 	"GET /console/img/border.png HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	4ms
192.168.1.140 	- 	[2016-05-04 00:58:49.220] 	"GET /console/img/controls.png HTTP/1.1" 	304 	- 	"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36" 	3ms
